Molecule ChEMBL ID;Molecular Weight;#RO5 Violations;AlogP;Smiles;pChEMBL Value;Ligand Efficiency BEI;Assay Type;Activity_Class;std_Molecular Weight;std_AlogP;std_Ligand Efficiency BEI
CHEMBL74355;373.47;0.0;3.83;COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC;5.65;15.12;1;0;0.07897754225228033;0.5058710415054237;0.16429711176866518
CHEMBL543823;389.95;0.0;4.16;Cl.O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1cccs1;5.97;16.88;1;0;0.0834446959326674;0.5175017516554388;0.18342164329729288
CHEMBL54;375.87;0.0;4.43;O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1;8.39;22.31;1;1;0.07962809861350174;0.5270177872327237;0.24242516954754761
CHEMBL1081649;453.54;0.0;4.83;COc1cccc(-c2ccc(C(=O)N3CCN(C(=O)c4ccc5cc[nH]c5c4)[C@H](C)C3)cc2)c1;5.0;11.024385941703047;1;0;0.10068172885352994;0.5411156177175904;0.11979330484423853
CHEMBL1080907;437.54;1.0;5.13;Cc1ccccc1-c1ccc(C(=O)N2CCN(C(=O)c3ccc4cc[nH]c4c3)[C@@H](C)C2)cc1;5.0;11.427526626137038;1;0;0.09634468644538714;0.5516889905812404;0.12417391662260809
CHEMBL1081254;453.54;0.0;4.83;COc1ccc(-c2ccc(C(=O)N3CCN(C(=O)c4ccc5cc[nH]c5c4)[C@@H](C)C3)cc2)cc1;5.0;11.024385941703047;1;0;0.10068172885352994;0.5411156177175904;0.11979330484423853
CHEMBL572379;560.49;1.0;4.52;O=C(CCCc1cn(-c2ccc([N+](=O)[O-])cc2)nn1)NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1;7.36;13.13;1;1;0.12967214670045946;0.5301897990918187;0.14267335168800094
CHEMBL1079578;485.66;1.0;5.1;COc1ccc(C23CC2CN(CCCSc2nnc(-c4cccc5nc(C)ccc45)n2C)C3)cc1;5.9;12.148416587736277;2;0;0.10938834148787661;0.5506316532948754;0.13200725912219663
CHEMBL1081023;481.52;0.0;4.69;Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3F)C2)n1C;6.6;13.706595780029906;2;1;0.10826613176476964;0.5361813770478872;0.1489387631507598
CHEMBL1082111;481.52;0.0;4.69;Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cc(C(F)(F)F)ccc3F)C2)n1C;6.8;14.121947167303539;2;1;0.10826613176476964;0.5361813770478872;0.15345205900381312
CHEMBL125916;406.53;0.0;3.51;COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3[nH]2)CC1;7.43;18.27;1;1;0.08793895612810537;0.49459277711753047;0.19852567672047042
CHEMBL245119;477.64;0.0;4.07;Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ocnc4C)n2C)CC3)n(C)n1;6.0999990348465305;12.771122675752723;2;1;0.10721439898079503;0.5143297397963438;0.13877371492523013
CHEMBL244278;494.06;1.0;5.68;Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccc(Cl)c4)n2C)CC3)no1;6.7;13.561105938549973;2;1;0.11166528875215158;0.5710735074979321;0.14735783982094272
CHEMBL243898;460.61;0.0;4.42;Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccccn4)n2C)CC3)no1;5.800000874803203;12.591999467669401;2;0;0.10259815946762804;0.5266653414706021;0.13682732433403785
CHEMBL397429;498.66;1.0;5.51;Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cc5ccccc5[nH]4)n2C)CC3)o1;6.0;12.03224642040669;2;1;0.11291218844449262;0.5650819295418636;0.13074492956095765
CHEMBL4551448;364.45;0.0;2.71;Cc1ccc2[nH]c(C(=O)N3CCN(CCOc4cccnc4)CC3)cc2c1;5.89;16.161339003978597;0;0;0.07653253459468982;0.46639711614779716;0.1756125212081984
CHEMBL4472813;379.46;0.0;3.01;COc1ccc(OCCN2CCN(C(=O)c3ccc4[nH]ccc4c3)CC2)cc1;5.34;14.072629526168766;0;0;0.08060122250382878;0.4769704890114471;0.1529161631044952
CHEMBL4435184;377.49;0.0;3.57;CCc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1;4.301029995663981;11.393758763580442;0;0;0.08006722415732621;0.4967074516902604;0.12380698789981377
CHEMBL4439612;405.54;0.0;4.3;CC(C)(C)c1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1;4.0;9.863392020515855;0;0;0.08767060162910155;0.522435992325142;0.10717769981566493
CHEMBL494701;431.51;1.0;5.43;O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2oc(-c3ccccc3)cc21;5.0;11.58721698222521;1;0;0.09471016358781832;0.5622623634448904;0.1259091457418274
CHEMBL425190;412.54;0.0;4.29;Cc1ccc2c(OCCN3CCN(Cc4cccc5cccnc45)CC3)cccc2n1;5.5;13.33;1;0;0.08956805768266403;0.5220835465630205;0.14484659390716315
CHEMBL321698;383.92;0.0;3.44;C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2cccc(Cl)c2)CC1;6.13;15.96;1;1;0.0818101730750986;0.49212565678267883;0.1734247290891466
CHEMBL126725;518.01;0.0;4.08;COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(Cl)cc2)CC1.O=C(O)C(=O)O;8.0;15.443717302754774;2;1;0.11815729910684032;0.5146821855584655;0.16781469231576518
CHEMBL1214830;336.44;0.0;3.76;COc1ccc(CN2CCN(Cc3cc4ccccc4o3)CC2)cc1;5.57;16.55;1;0;0.06893999972893484;0.5034039211705721;0.1798357936356752
CHEMBL106917;477.03;0.0;2.3;CN(C)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1;5.42;11.37;1;0;0.10704904923898458;0.45194683990080886;0.12354882015937321
CHEMBL306830;403.46;0.0;4.66;Oc1nc2cccc(N3CCN(Cc4cccc(-c5ccc(F)cc5)c4)CC3)c2o1;8.09;20.06;1;1;0.08710678611604297;0.5351240397615221;0.21797619458197245
CHEMBL523993;320.48;0.0;4.23;Cc1ccc(N2CCN(C[C@H]3C[C@H]3c3ccccc3)CC2)c(C)c1;6.03;18.81;1;1;0.0646137999268124;0.5199688719902904;0.20439343071220847
CHEMBL53;267.33;0.0;2.85;CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3;7.01;26.22;1;1;0.05020668717726305;0.4713313568175005;0.28491205493216937
CHEMBL520610;339.42;0.0;3.04;CN1CCc2c3c(cc4nc(N)sc24)-c2c(ccc(O)c2O)C[C@H]31;6.48;19.1;1;1;0.06974777387745144;0.47802782629781215;0.20754463192999373
CHEMBL413275;347.42;0.0;3.12;CC(=O)Nc1ccc(CN2C[C@H]3COc4ccc(C#N)cc4[C@@H]3C2)cc1;7.5;21.59;1;1;0.07191629508152284;0.48084739239478547;0.23460149755856358
CHEMBL287217;317.44;0.0;4.39;c1ccc(CN2CCC(n3cnc(-c4ccccc4)c3)CC2)cc1;6.35;19.99;1;1;0.06378976186926527;0.525608004184237;0.21721555980526566
CHEMBL498564;330.39;0.0;3.55;CN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCCC1;5.0;15.133629952480403;1;0;0.06730005556835585;0.4960025601660171;0.16444521770954312
CHEMBL132575;264.41;0.0;3.97;CCCN(CCC)C1CCC2=C(CCC/C2=N\O)C1;6.77;25.6;1;1;0.049415176937777;0.5108052821751271;0.27817500405276646
CHEMBL11845;263.38;0.0;3.08;CCCN(CCC)C1CCc2c(ccc(O)c2O)C1;6.66354026615147;25.300099727205826;1;1;0.049135979832752794;0.4794376093462988;0.2749162243808936
CHEMBL544996;361.91;0.0;4.04;Cl.O=C1C(c2ccccc2)=COC12CCN(CC1CCCCC1)CC2;6.19;19.03;1;1;0.07584402911239717;0.5132724025099787;0.20678399715328694
CHEMBL238915;433.96;0.0;3.09;O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ccc(Cl)cc2)CC1;5.0;11.52179924416997;2;0;0.09537427320656518;0.4797900551084205;0.1251983027907087
CHEMBL389357;295.43;0.0;3.71;COc1ccc2c(c1)CCCN(C)CCc1ccccc1C2;7.61;25.76;1;1;0.057823617906563846;0.5016416923599638;0.27991359782809627
CHEMBL231070;281.4;0.0;3.4;CN1CCCc2ccccc2Cc2ccc(O)cc2CC1;7.38;26.23;1;1;0.05402057384492362;0.4907158737341921;0.2850207170431275
CHEMBL201170;267.37;0.0;3.01;CN1CCc2ccccc2Cc2ccc(O)cc2CC1;7.76;29.02;1;1;0.05021752978328341;0.4769704890114471;0.3153374460004407
CHEMBL398813;430.47;0.0;4.02;O=c1c2ccccc2ncn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1;7.14;16.58;1;1;0.09442825583128905;0.5125675109857355;0.1801617799685495
CHEMBL238917;429.54;0.0;2.44;COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3S2(=O)=O)CC1;6.44;15.0;1;1;0.09417616524131575;0.4568810805705122;0.16299316643716785
CHEMBL238915;433.96;0.0;3.09;O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ccc(Cl)cc2)CC1;6.75;15.56;1;1;0.09537427320656518;0.4797900551084205;0.1690782446508221
CHEMBL328448;351.39;0.0;3.5;CCCN1CCC[C@@H](c2ccc(OS(=O)(=O)C(F)(F)F)cc2)C1;6.66354026615147;18.96337478628154;1;1;0.07299242372904327;0.4942403313554088;0.20606003351671862
CHEMBL450021;377.49;0.0;4.41;COc1ccc(-c2nc(O)n(C3CCN(Cc4ccccc4)CC3)c2C)cc1;6.96;18.43;1;1;0.08006722415732621;0.5263128957084804;0.20026427049580023
CHEMBL126780;435.52;0.0;3.13;COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3oc2=O)CC1;6.84;15.7;1;1;0.0957971348413591;0.48119983815690714;0.17059951420423566
CHEMBL199498;419.53;0.0;2.97;COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3nccnc3c2)CC1;6.75;16.08;1;1;0.09146280308472139;0.4755607059629605;0.1747286744206439
CHEMBL199480;493.61;0.0;3.01;COc1ccc2onc(N3CCN(CCCCNC(=O)c4cccc(N5CCOCC5)c4)CC3)c2c1;6.0;12.155345313101437;1;1;0.11154330943442255;0.4769704890114471;0.13208254811463938
CHEMBL199329;474.57;0.0;3.35;COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc(-n5ccnc5)cc4)CC3)c2c1;6.1249387366083;12.906291456704595;1;1;0.10638222896873263;0.48895364492358384;0.14024248743261664
CHEMBL200024;452.51;0.0;2.9;COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc5c(c4)OCO5)CC3)c2c1;6.1249387366083;13.535477086933549;1;1;0.10040253174850575;0.4730935856281088;0.14707935130913544
CHEMBL202762;478.55;0.0;3.92;COc1ccc2oc(N3CCN(CCCCNC(=O)c4cc5cccc(OC)c5o4)CC3)nc2c1;6.1249387366083;12.798952537056316;1;1;0.10746106826775816;0.5090430533645187;0.1390761200729221
CHEMBL309106;585.71;1.0;3.25;CC(C)Oc1ccccc1N1CCN(C[C@@H](O)CNC(=O)c2ccc3c(c2)C(=O)N(c2ccc(N(C)C)cc2)C3=O)CC1;7.64;13.04;1;1;0.13650840979629453;0.48542918730236717;0.1416953926893779
CHEMBL103857;237.41;0.0;3.73;CCCN(CCC)C1CCc2ccsc2C1;7.57;31.88;1;1;0.04209641787403602;0.5023465838842072;0.3464148097344607
CHEMBL3084312;318.46;0.0;3.25;CCCN(CCC)[C@H]1COc2cccc(C(=O)NC(C)C)c2C1;6.0;18.840670727877914;1;1;0.06406624832278437;0.48542918730236717;0.20472670531579207
CHEMBL3358513;388.51;0.0;3.57;O=C(NCCCCN1CCN(c2cnc3ccccc3c2)CC1)c1ccccc1;9.0;23.17;1;1;0.08305436211593456;0.4967074516902604;0.2517701110899453
CHEMBL3358510;352.48;0.0;2.72;Cc1cccc(N2CCN(CCCCNC(=O)c3ccccc3)CC2)n1;6.0;17.022242396731727;1;1;0.073287884743098;0.46674956190991884;0.18496727920695394
CHEMBL42557;276.38;0.0;4.3;c1ccc(-c2[nH]c3ccccc3c2C2CCCNC2)cc1;5.886056647693163;21.29697028617542;1;0;0.05265982678936881;0.522435992325142;0.23141737483080055
CHEMBL92939;238.33;0.0;2.85;C=CCN1CCC2c3cccc(C#N)c3CCC21;6.66354026615147;27.95930124680682;1;1;0.042345797812504235;0.4713313568175005;0.3038116694391799
CHEMBL281048;262.36;0.0;2.8;CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@H]3N;6.58;25.09;1;1;0.048859493379233704;0.46956912800689216;0.27263323639390274
CHEMBL106169;377.53;0.0;3.34;CCc1ccc(CN2CCN(CC(=O)N3c4ccccc4C[C@H]3C)CC2)cc1;6.12;16.21;1;1;0.08007806676334656;0.48860119916146216;0.17614128186309938
CHEMBL358657;397.53;0.0;4.78;Cc1ccc2c(c1)C(NC1CCN(Cc3ccccc3)CC1)=Nc1cccnc1N2;6.74;16.95;1;1;0.08549936977352506;0.5393533889069821;0.18418227807399964
CHEMBL480434;229.33;0.0;2.09;CCCN1CCN(c2cccc(C#N)c2)CC1;6.57;28.64;1;1;0.03990621145792391;0.44454547889625384;0.3112082857840325
CHEMBL2336284;233.35;0.0;3.28;CCCN1CCC(c2cccc(OC)c2)CC1;5.82;24.96;1;0;0.040995893362969785;0.48648652458873215;0.2712206289514473
CHEMBL220808;348.42;0.0;4.37;Fc1ccc(-c2cncc(CNC[C@H]3CCc4ccccc4O3)c2)cc1;8.221848749616356;23.597522385673486;1;1;0.07218736023203176;0.5249031126599938;0.25641565958085816
CHEMBL240773;219.33;0.0;2.0;CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21;8.61;39.26;1;1;0.03719555995283466;0.44137346703715885;0.4266074476215473
CHEMBL553864;387.88;0.0;4.19;Cl.O=C1CC2(CCCN(Cc3ccccc3)C2)OC=C1c1ccc(F)cc1;5.06;14.39;1;0;0.08288359107111393;0.5185590889418038;0.15636477766872303
CHEMBL53;267.33;0.0;2.85;CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3;7.7;28.80335166273894;2;1;0.05020668717726305;0.4713313568175005;0.31298329943420555
CHEMBL398694;237.3;0.0;1.41;COCCN1CCOC(c2cccc(O)c2)C1;5.0;21.070375052675935;2;0;0.04206660070748004;0.42057916707198056;0.22895514319029053
CHEMBL251216;292.38;0.0;1.68;CC(=O)NCCCCN1CCOC(c2cccc(O)c2)C1;5.0;17.101032902387306;2;0;0.05699686919751161;0.43009520264926554;0.18582343347375319
CHEMBL400988;271.36;0.0;2.86;CCCN1CCOC(c2cccc(-c3ncc[nH]3)c2)C1;5.0;18.42570754716981;2;0;0.05129907973381402;0.47168380257962217;0.20021762779722857
CHEMBL400987;220.32;0.0;2.05;CCCN1CCOC(c2cccc(N)c2)C1;6.0;27.233115468409586;2;1;0.03746391445183849;0.4431356958477672;0.2959207814763396
CHEMBL400766;251.39;0.0;3.19;CCCN1CCOC(c2cccc(SC)c2)C1;5.0;19.889414853415012;2;0;0.04588590867815079;0.48331451272963716;0.2161225803693701
CHEMBL398696;289.3;0.0;3.37;CCCN1CCOC(c2cccc(OC(F)(F)F)c2)C1;6.0;20.73971655720705;2;1;0.056161988533944135;0.48965853644782714;0.2253621381779023
CHEMBL250632;205.3;0.0;2.47;CCCN1CCOC(c2ccccc2)C1;5.0;24.354603019970774;2;0;0.03339251589119445;0.45793841785687717;0.2646422575696831
CHEMBL401125;239.29;0.0;2.31;CCCN1CCO[C@@H](c2ccc(F)c(O)c2)C1;5.0;20.89514814660036;2;0;0.04260602035699279;0.45229928566293054;0.22705109063920745
CHEMBL241169;430.29;0.0;2.69;C=CCN1CCC[C@H]1CNC(=O)c1cc(I)cc(OC)c1OC;9.13;21.22;1;1;0.09437946410419744;0.46569222462355386;0.23058099945311342
CHEMBL76402;387.27;0.0;2.39;CCN1CCC[C@H]1CNC(=O)c1c(O)c(Br)cc(OC)c1OC;8.8;22.71;1;1;0.08271824132930349;0.45511885175990385;0.2467716539858721
CHEMBL85606;438.58;0.0;4.84;N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3ccnc4ccccc34)CC1)C2;6.4;14.592548679830362;2;1;0.09662659420191641;0.5414680634797121;0.1585657143809376
CHEMBL1080117;490.08;1.0;5.75;Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(Cl)cc5)C4)n3C)cccc2n1;6.7;13.671237349004244;2;1;0.11058644945312605;0.5735406278327837;0.14855455097521827
CHEMBL1081867;460.53;0.0;4.05;Cn1c(SCCCN2C[C@@H]3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccnnc1;6.7;14.548455040931103;2;1;0.10257647425558732;0.5136248482721004;0.15808658359267577
CHEMBL1079667;395.53;0.0;3.53;Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccccc3)C2)n1C;6.7;16.939296639951458;2;1;0.0849572394725072;0.4952976686417738;0.18406597310427772
CHEMBL1079980;413.52;0.0;3.67;Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(F)c3)C2)n1C;6.7;16.202360224414782;2;1;0.08983370153016276;0.5002319093114771;0.17605826644886577
CHEMBL1081203;455.63;1.0;5.09;Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccccc5)C4)n3C)cccc2n1;6.8;14.924390404494876;2;1;0.10124825501809359;0.5502792075327537;0.16217157661154027
CHEMBL1081408;493.56;0.0;4.56;COc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)cc1C(F)(F)F;6.8;13.777453602398898;2;1;0.1115297561768971;0.5315995821403054;0.14970871920641074
CHEMBL1077189;260.34;0.0;3.63;c1ccc2c(c1)CCN1Cc3cccc4[nH]cc(c34)C21;5.0;19.205654144580166;1;0;0.04831194177520566;0.4988221262629905;0.20869269216814915
CHEMBL240024;426.61;0.0;4.87;COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C1SCCSC1C3)CC2;4.0;9.376245282576592;1;0;0.0933819443503246;0.5425254007660771;0.10188426052658109
CHEMBL391192;352.43;0.0;3.4;COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(O)CC3)CC2;3.5228787452803374;9.99596727089163;1;0;0.07327433148557255;0.4907158737341921;0.10861829047232811
CHEMBL323022;397.95;0.0;3.48;CC1Cc2ccccc2N1C(=O)CN1CCN(CCc2ccc(Cl)cc2)CC1;5.28;13.27;1;0;0.0856132171367388;0.49353543983116543;0.14419462124141447
CHEMBL199824;422.52;0.0;1.71;Cn1c(=O)cnn(CCCCN2CCN(c3cccc4ccc(O[11CH3])cc34)CC2)c1=O;7.66;18.08;1;1;0.09227328788474308;0.4311525399356305;0.1964610966122663
CHEMBL1774066;448.35;0.0;3.61;O=c1ccc2cnc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2[nH]1;9.0;20.07;1;1;0.09927490072238862;0.49811723473874714;0.21808485669293057
CHEMBL1774072;428.96;0.0;3.91;Cc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(n2)NC(=O)CC3)CC1;8.52;19.87;1;1;0.09401894745402056;0.5086906076023971;0.21591161447376833
CHEMBL1774082;448.54;0.0;4.24;O=C1CCc2ccc(OCCCCN3CCN(c4cc(F)cc5ccccc45)CC3)nc2N1;8.96;19.97;1;1;0.09932640310098531;0.5203213177524121;0.21699823558334944
CHEMBL1210552;521.58;2.0;6.19;Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(S(F)(F)(F)(F)F)cc3)C2)n1C;6.8;13.037309712795736;2;1;0.1191250016941572;0.5890482413661371;0.141666159460708
CHEMBL1210614;521.58;2.0;6.19;Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(S(F)(F)(F)(F)F)c3)C2)n1C;5.499999678657065;10.544882239842526;2;0;0.1191250016941572;0.5890482413661371;0.1145829163985992
CHEMBL1771112;470.62;0.0;4.36;COc1ccccc1N1CCN(CCCCN2CCc3cc(-c4ccncc4)ccc3C2=O)CC1;8.15;17.31;1;1;0.10531152162422237;0.5245506668978721;0.18809411406849166
CHEMBL540241;349.48;0.0;4.07;CC(C)c1cccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)c1;7.1;20.31589790545954;2;1;0.07247468929157122;0.5143297397963438;0.22075683524167175
CHEMBL182721;358.49;0.0;4.0;c1ccc2c(N3CCN(CCc4ccc5c(c4)NCN5)CC3)cccc2c1;8.78;24.49;1;1;0.07491698629765664;0.5118626194614921;0.266113509736416
CHEMBL440390;285.18;0.0;3.86;CCOC(=O)CCCC(Br)c1ccccc1;5.0;17.53278631040045;2;0;0.055045200113847365;0.5069283787917888;0.1905149571465599
CHEMBL298166;343.86;0.0;3.16;Cc1cccc(C(=O)NCN2CCN(c3ccccc3Cl)CC2)c1;6.33;18.41;1;1;0.07095130314571106;0.4822571754432722;0.200046946273884
CHEMBL126725;518.01;0.0;4.08;COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(Cl)cc2)CC1.O=C(O)C(=O)O;7.65;17.87;1;1;0.11815729910684032;0.5146821855584655;0.19417919228214597
CHEMBL4744824;466.6;1.0;5.68;O=C(c1ccccc1)N1CCC(NCCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1;5.54;11.87;1;0;0.10422183971917649;0.5710735074979321;0.12898192570727882
CHEMBL251835;535.45;1.0;3.78;CN1C[C@H](C(=O)N2CCN(c3ccc4nonc4c3)CC2)C[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21;6.9;12.89;1;1;0.12288467533171597;0.5041088126948154;0.14006546102500625
CHEMBL318747;358.91;0.0;4.49;COc1cccc(CCCCN2CCN(c3ccc(Cl)cc3)CC2)c1;5.56;15.5;1;0;0.07503083366087039;0.5291324618054538;0.16842627198507343
CHEMBL59;153.18;0.0;0.6;NCCc1ccc(O)c(O)c1;5.96;38.9;1;0;0.01926460024666929;0.3920310603401256;0.42269561162705527
CHEMBL93682;186.26;0.0;2.03;N#Cc1cccc([C@@H]2CCCNC2)c1;6.5;34.91;1;1;0.028231435425504513;0.4424308043235239;0.3793394293547686
CHEMBL516334;474.65;1.0;5.47;COc1cccc(CCc2ccccc2OCCCCN2CCN(c3ccccc3OC)CC2)c1;4.17;8.79;1;0;0.10640391418077334;0.563672146493377;0.09551399553218035
CHEMBL458992;434.56;0.0;4.82;COc1cccc(CCc2ccccc2OCCN2CCN(c3ccc(F)cc3)CC2)c1;3.0;6.903534609720177;1;0;0.09553691229687054;0.5407631719554687;0.07501526437645796
CHEMBL486337;461.6;1.0;5.32;COc1cccc(CCc2ccccc2OCCCN2CCc3cc(OC)c(OC)cc3C2)c1;3.0;6.499133448873483;1;0;0.10286651396663186;0.5583854600615521;0.07062095599530668
CHEMBL54;375.87;0.0;4.43;O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1;5.19;13.82;1;0;0.07962809861350174;0.5270177872327237;0.15017103734411064
CHEMBL104716;362.52;0.0;4.57;Cc1ccc(CN2CCC(CC(=O)N3c4ccccc4CC3C)CC2)cc1;7.41;20.44;1;1;0.0760093788542076;0.5319520279024271;0.22210535479838073
CHEMBL372020;245.37;0.0;2.8;CCCN(CCC)[C@H]1CCn2c(C#N)ccc2C1;5.19;21.14;1;0;0.04425409647208706;0.46956912800689216;0.22971170256544854
CHEMBL611207;386.59;0.0;4.9;CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21;7.2;18.63;1;1;0.08253391702695742;0.5435827380524421;0.20243751271496244
CHEMBL216258;304.44;0.0;4.18;CN1CCCc2ccccc2Cc2[nH]c3ccccc3c2CC1;7.87;25.85;1;1;0.06026591491264925;0.5182066431796821;0.2808915568267193
CHEMBL496739;391.52;0.0;4.07;Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1;6.23;15.912341642827954;2;1;0.08387026821896641;0.5143297397963438;0.17290686331963556
CHEMBL3423402;794.01;2.0;3.45;NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O;5.16;6.49;1;0;0.19297128064730357;0.49247810254480046;0.07052171001181462
CHEMBL58296;387.31;1.0;6.03;Clc1ccc(CN2CCC(c3cc(-c4ccc(Cl)cc4)on3)CC2)cc1;6.8;17.55;1;1;0.08272908393532384;0.5834091091721904;0.19070200473148638
CHEMBL140612;393.49;0.0;2.29;COc1ccccc1N1CCN(CCCNC(=O)c2cnn3ccccc23)CC1;7.96;20.23;1;1;0.08440426656546901;0.4515943941386872;0.21982345046826038
CHEMBL562620;322.41;0.0;2.67;COc1ccccc1N1CCN(Cc2cc3ccccn3n2)CC1;6.55;20.32;1;1;0.06513695566729463;0.4649873330993105;0.22080140946688337
CHEMBL423735;407.52;0.0;2.68;COc1ccccc1N1CCN(CCCCNC(=O)c2cnn3ccccc23)CC1;7.19;17.64;1;1;0.08820731062710921;0.4653397788614322;0.1916799637301094
CHEMBL147483;340.43;0.0;1.64;COc1cccc(C(=O)NCCN2CCN(c3ccccn3)CC2)c1;6.0;17.62476867491114;1;1;0.07002154967946546;0.4286854196007789;0.1915144569364249
CHEMBL3085223;234.3;0.0;1.09;CC(C)N[C@H]1COc2cccc(C(N)=O)c2C1;6.0;25.60819462227913;1;1;0.041253405255953265;0.40930090268408725;0.2782640485483019
CHEMBL164744;453.58;0.0;4.53;O=CNc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3;8.11;17.89;1;1;0.1006925714595503;0.5305422448539404;0.19439651650406217
CHEMBL293159;290.37;0.0;3.17;N#Cc1ccc2c(c1)[C@H]1CN(Cc3ccccc3)C[C@@H]1CO2;7.7;26.52;1;1;0.05645202824498868;0.4826096212053938;0.28817191826091276
CHEMBL163087;277.53;0.0;4.468100000000004;CCCN(CCC)C1CC=C(C#C[Si](C)(C)C)CC1;6.01;21.67;1;1;0.052971551712454074;0.5283606055864074;0.23547079444622848
CHEMBL164736;387.76;1.0;6.1092000000000075;CCCN(CCC)C1CCC(=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C)CC1;4.89;12.6;1;0;0.08285106325305286;0.5862004796081942;0.136914259807221
CHEMBL5202003;355.44;0.0;1.43;COc1ccccc1N1CCN(CCCNC(=O)c2cnccn2)CC1;6.07;17.06;1;1;0.07409023758860442;0.42128405859622386;0.1853775612945389
CHEMBL1112;448.39;0.0;4.86;O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1;8.35;18.62;1;1;0.09928574332840896;0.5421729550039555;0.20232885060400435
CHEMBL110888;247.39;0.0;2.64;CCCN(CCC)C1CCc2nc(N)ccc2C1;8.3;33.55;1;1;0.044801648076115086;0.46392999581294553;0.3645613822644654
CHEMBL4069145;423.52;0.0;3.13;COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1;7.97;18.82;1;1;0.092544353035252;0.48119983815690714;0.2045020928231666
CHEMBL4087187;408.5;0.0;3.14;COc1ccccc1N1CCN(CCCCOc2ccn3nc(C=O)cc3c2)CC1;5.54;13.561811505507956;2;0;0.08847295447460796;0.4815522839190288;0.1473655066604504
